x	y	name
4	69	kaky
4	891	ngey
4	32	yido
4	18	kade
4	88	rudm
4	891	hwok
4	137	kand
4	37	yika
4	1	hbin
4	8	barr
4	891	madj
4	12	bimg
4	108	bihw
4	102	bidw
4	64	komy
4	82	wokn
4	938	yibo
4	43	yirr
4	28	yibi
4	141	benb
4	77	kank
4	1	hnja
4	893	bigo
4	17	yike
4	985	kumh
4	109	ngaw
4	1	labb
4	34	bika
4	3	hkim
4	3	warl
4	108	balw
4	99	kamw
4	65	redy
4	25	kebr
4	1	lakk
4	6	dadg
4	904	hkod
4	73	bihy
4	14	yawl
4	1	hnji
4	15	kake
4	7	yiro
4	3	biga
4	13	bimu
4	4	wabm
4	962	hkak
4	861	berl
4	11	marr
4	896	yiyi
4	968	hbad
4	4	bire
4	6	yinj
4	1005	kane
4	5	hdil
4	4	dowk
4	228	ngad
4	2	wulh
4	861	djen
4	861	bard
4	5	hbeb
4	12	yimg
4	87	gakn
4	219	wokd
4	2	nomi
4	5	bilo
4	96	kumm
4	25	lodr
4	1	bodm
4	612	kanh
4	1	bebb
4	2	djik
4	234	kakd
4	32	kada
4	976	kele
4	993	bene
4	213	mimd
4	88	lodm
4	968	djal
4	82	kebn
4	893	kamh
4	99	kahw
4	54	kann
4	992	ngah
4	23	bidr
4	1	dele
4	609	benh
4	1	kuyi
4	207	bimb
4	31	kaku
4	2	binu
4	31	kahr
4	24	hmar
4	239	yihd
4	9	wern
4	2	rerr
4	17	kawu
4	2	dorn
4	10	djor
4	19	kawe
4	213	bidd
4	5	yira
4	108	kumw
4	9	kadi
4	1	wabb
4	202	gakb
4	11	gakg
4	21	biya
4	219	rudd
4	2	kanu
4	73	yimy
4	2	lowk
4	117	kumk
4	45	yima
4	3	yila
4	5	rurr
4	12	merr
4	4	melm
4	3	mirn
4	6	hdje
4	2	bige
4	6	nudm
4	87	wohn
4	623	ngun
4	5	bira
4	867	kodj
4	1	rung
4	9	biwi
4	115	wohk
4	115	gakk
4	209	yimb
4	9	kamu
4	69	wohy
4	32	kumr
4	891	ngui
4	7	benl
4	18	yiwu
4	234	wohd
4	105	gakw
4	2	kinj
4	799	kago
4	898	bime
4	104	yidj
4	900	yigo
4	4	wele
4	10	yina
4	88	yaum
4	5	bonj
4	1	hrre
4	7	kurl
4	96	kakm
4	7	biru
4	69	yawy
4	89	yihn
4	11	ngud
4	77	benk
4	936	kabo
4	187	kahb
4	21	biwe
4	102	nukw
4	68	kanm
4	14	gakl
4	8	barl
4	2	badj
4	73	bing
4	2	kuyk
4	12	bihg
4	117	balk
4	92	kadj
4	80	komn
4	69	kamy
4	1	yidm
4	238	bihd
4	189	lodb
4	12	kebl
4	2	yilu
4	869	dang
4	52	benn
4	11	hyak
4	10	djur
4	3	kala
4	992	yimh
4	1	weyk
4	48	yibe
4	45	kabe
4	10	ngim
4	89	bihn
4	21	yiwe
4	43	bidu
4	90	bimn
4	2	royh
4	5	yiyu
4	83	kahn
4	96	yihm
4	18	biwu
4	5	deng
4	209	yihb
4	141	kanb
4	117	bimk
4	861	hnuk
4	795	kayi
4	2	keng
4	4	hbal
4	30	wohr
4	3	kaga
4	7	hwer
4	14	hdun
4	32	balr
4	2	wirr
4	11	kahg
4	96	wohm
4	7	hdel
4	1	korl
4	219	rakd
4	4	rohr
4	892	berd
4	45	bima
4	106	kamk
4	3	bila
4	4	hkol
4	96	balm
4	53	gobo
4	38	birr
4	89	kebm
4	12	yiyo
4	13	yimu
4	35	yiwo
4	74	ying
4	910	yime
4	931	bibo
4	46	kany
4	16	meke
4	2	ngol
4	1	bind
4	123	ngak
4	2	wodb
4	25	hdjo
4	5	hmir
4	963	hyaw
4	1	yuwi
4	35	biku
4	709	ngan
4	35	kama
4	238	bald
4	69	gaky
4	10	kaye
4	31	beng
4	98	mimk
4	891	golk
4	18	bimi
4	49	yidu
4	94	yawm
4	7	biro
4	202	kakb
4	16	hkur
4	102	dadw
4	4	wind
4	96	nukk
4	22	yide
4	32	bihr
4	891	bule
4	14	ball
4	3	djol
4	33	yimr
4	17	djar
4	45	karr
4	7	hrru
4	7	dubb
4	13	yimo
4	12	yihg
4	234	gakd
4	6	hyig
4	67	benm
4	4	hroh
4	985	balh
4	96	bimm
4	4	yarl
4	79	kamm
4	64	ngar
4	73	yihy
4	44	beny
4	962	hgak
5	899	yikuk
5	8	yinud
5	3	bimga
5	23	ngaya
5	4	kayhm
5	12	kagol
5	37	ngawa
5	2	ngani
5	35	ngawo
5	31	kayir
5	2	yimrl
5	21	benda
5	972	marne
5	14	yimel
5	18	gakmi
5	892	bikuk
5	947	kabim
5	33	yihbu
5	1	kanja
