x	y	name
5	892	kagak
5	2	hbale
5	10	bimna
5	37	bihku
5	0	wokke
5	94	kayiw
5	1	yiruy
5	1	hkimu
5	58	kayiy
5	7	durre
5	616	yiben
5	1	nared
5	1	biruy
5	2	ngole
5	12	yirri
5	10	wokna
5	897	bided
5	64	djeny
5	11	bingo
5	891	dolng
5	64	milhy
5	207	hwohb
5	970	yiyaw
5	26	hyawr
5	799	kakuk
5	23	dadgo
5	5	yidil
5	35	kebku
5	27	yawde
5	898	yilod
5	102	milhw
5	991	kaneh
5	141	njamd
5	863	mekom
5	12	bihra
5	92	biyim
5	3	ngala
5	2	lodnu
5	6	yihnj
5	65	buley
5	1	nanji
5	46	yihbe
5	797	karak
5	2	kebla
5	874	yibel
5	1	kunyi
5	24	badmu
5	1	kannu
5	10	bibar
5	64	berly
5	1	yirok
5	972	marne
5	23	ngaya
5	2	bimir
5	8	yiwag
5	3	yiban
5	46	yawda
5	68	hying
5	209	yimhb
5	799	ngarr
5	1	mewey
5	2	birer
5	106	yiyik
5	2	dahmi
5	2	kunbu
5	21	yihya
5	57	kabiw
5	7	bihro
5	11	bigon
5	54	bener
5	1871	yibad
5	7	ngunn
5	110	hkebk
5	0	nakuk
5	7	nganl
5	10	kanmi
5	166	ngahd
5	1	kunye
5	2	yawoy
5	85	milhm
5	5	yibeb
5	2	nadul
5	104	biyiw
5	1	kanji
5	0	badjd
5	39	yirro
5	11	yikon
5	6	benro
5	156	yiyid
5	20	kanwo
5	1	labba
5	5	hbodm
5	104	gakdj
5	1	nabar
5	19	dedjr
5	17	hyige
5	86	benrr
5	104	bihdj
5	92	kayik
5	29	kanka
5	24	benda
5	963	biyaw
5	46	gakba
5	0	mango
5	137	hbady
5	87	ngund
5	861	hnjam
5	826	kamko
5	4	manma
5	6	bimnj
5	26	kanbi
5	49	ngada
5	33	yawbu
5	6	yiger
5	108	benew
5	2	yikuw
5	141	dangd
5	139	benhb
5	104	dangw
5	6	yayme
5	9	kabin
5	74	kayim
5	29	ngahr
5	2	biddj
5	4	yiroh
5	3	yigal
5	24	yinga
5	4	komnj
5	93	nukdj
5	4	yiwab
5	0	yiwam
5	42	kebma
5	10	yidow
5	991	yiwoh
5	1	karay
5	102	kodjk
5	0	nukka
5	59	kanhw
5	63	yiyiy
5	3	rawoy
5	111	bibok
5	2	warlb
5	1	kadan
5	7	kebki
5	891	biwok
5	207	balhb
5	73	bihng
5	10	mimyo
5	64	kodjy
5	611	ngunh
5	29	yirre
5	12	rudmu
5	2	hlurl
5	2	kunre
5	110	ngeyg
5	2	gaknu
5	2	biroy
5	139	kanhb
5	2	duhmi
5	47	kakda
5	2	kamir
5	518	benme
5	45	yimma
5	7	yiwel
5	102	dilek
5	893	rrulk
5	47	bihda
5	1736	denge
5	47	ngaba
5	25	kayir
5	1	yiray
5	99	yawdj
5	5	kanye
5	36	bimga
5	189	ngeyb
5	128	kelek
5	21	gakya
5	9	bigur
5	1	manba
5	870	kayaw
5	208	beneb
5	21	yimwe
5	13	ngamo
5	46	yimbe
5	10	ngahn
5	69	yawhy
5	538	kanbo
5	902	warre
5	618	kandi
5	31	gakka
5	2	wirrk
5	102	njamw
5	2	welew
5	3	kabek
5	21	yimya
5	23	ngalk
5	928	ngago
5	896	wohyi
5	11	biwar
5	130	kaneg
5	3	kakuy
5	24	binga
5	2	nakar
5	18	yihmi
5	73	beney
5	861	binuk
5	958	yikom
5	15	kayil
5	98	kelem
5	3	kunbi
5	921	bihgo
5	1	yiwey
5	826	gakko
5	28	wohbi
5	891	bilod
5	1786	birli
5	1669	kabad
5	1	mannj
5	2	hkayi
5	2	kawuk
5	1	barla
5	112	yimek
5	141	ngunb
5	9	hkolu
5	10	ngalm
5	19	kodjr
5	7	bimro
5	6	kahnj
5	31	benbe
5	6	karlo
5	865	bimim
5	231	barrk
5	20	bidwe
5	931	wohbo
5	1	namud
5	35	yihwo
5	4	kunng
5	2	yiyay
5	13	wohmu
5	38	ngaku
5	891	dorrh
5	5	mandu
5	102	djenw
5	110	kanjk
5	921	wohgo
5	93	mimdj
5	13	yawmu
5	19	ngunr
5	209	ngahb
5	2	dakur
5	110	dungk
5	1	wabba
5	19	wohge
5	1782	korle
5	533	kanko
5	1	yimok
5	161	hyawd
5	3	manya
5	984	yawoh
5	1	yilab
5	896	gakyi
5	16	kammi
5	104	yiyiw
5	22	bikor
5	0	nawok
5	1	nakab
5	0	yiyun
5	1	hdele
5	7	yirlo
5	6	mimlo
5	2	manre
5	8	gurrm
5	7	kanhn
5	102	kodjw
5	189	yiwkb
5	5	bodil
5	13	bimen
5	7	yikel
5	5	kadji
5	2	yirer
5	1	nango
5	868	hdile
5	73	hgaky
5	173	keled
5	141	djend
5	4	yibam
5	10	yimye
5	921	balko
5	860	kabid
5	35	yimwo
5	1	kunmo
5	3	gober
5	21	kakor
5	938	ngabo
5	2	yimir
5	7	kakan
5	3	hmirn
5	6	wabme
5	20	dadwe
5	6	yiker
5	13	balmu
5	45	yihma
5	16	yawhl
5	88	nguim
5	5	kundj
5	3	yibir
5	35	kahma
5	896	bihyi
5	7	dadki
5	16	bimel
5	48	ngabe
5	868	yidad
5	2	yiroy
5	37	yimga
5	891	mudda
5	104	yimdj
5	105	yigow
5	1	hkuyi
5	2	manru
5	898	yiyau
5	7	yerrk
5	46	kumba
5	34	kadja
5	111	rerrk
5	65	hwoky
5	166	yihrr
5	86	kanhd
5	7	manbo
5	5	hbebb
5	6	bidje
5	861	hnukk
5	11	galhn
5	73	wohng
5	870	bibid
5	12	hwarr
5	946	kabim
5	1	yiyuw
5	8	kabar
5	9	kabil
5	143	kayid
5	5	goway
5	898	yirak
5	2	kundo
5	1	nawab
5	1	kunid
5	0	biwun
5	13	yimmo
5	1	nador
5	1	kamur
5	12	gakra
5	17	rrund
5	1847	bardd
5	18	kakmi
5	148	kebrr
5	88	dungm
5	2	yiraw
5	893	bikuk
5	28	merre
5	984	biwoh
5	36	bihka
5	3	biber
5	104	wohdj
5	0	rakku
5	0	bidar
5	65	hkeby
5	46	bimba
5	4	gakli
5	92	yiyim
5	3	kamil
5	148	diled
5	18	yawya
5	7	kawel
5	207	hgakb
5	10	nukna
5	1	binan
5	11	yiwar
5	3	biwin
5	991	ngamh
5	16	benwa
5	3	yawla
5	35	kamma
5	2	yiyol
5	24	rakde
5	1	kanja
5	44	ngany
5	12	manka
5	991	yigak
5	1	yuwir
5	0	yilur
5	3	benlo
5	0	binin
5	27	kakde
5	861	bidad
5	5	woknj
5	793	kamyi
5	20	kadil
5	0	yikin
5	110	berdk
5	1	manmo
5	13	gakmu
5	891	yiwkk
5	1	nayah
5	1	yinan
5	10	hgakn
5	870	berre
5	0	naber
5	8	weyka
5	42	yidja
5	1	manye
5	991	yikak
5	41	yawba
5	16	kanwa
5	904	yided
5	7	yihro
5	1	hyaka
5	2	yinju
5	0	delen
5	53	redbo
5	128	kumhk
5	25	yidjo
5	33	gakku
5	37	badya
5	4	morne
5	8	yiyer
5	96	ngahm
5	892	kakak
5	102	dangk
5	1	kukka
5	27	bihde
5	898	bimme
5	2	malel
5	0	kukki
5	928	yihko
5	102	berdw
5	126	hyawk
5	5	hyidm
5	0	lodda
5	0	narak
5	7	kumro
5	893	hdung
5	835	kambo
5	19	kakol
5	895	yawyi
5	872	benyi
5	894	berdd
5	19	kagol
5	33	kamwa
5	65	malay
5	3	yihla
5	16	yimrl
5	5	hdjol
5	7	yidel
5	4	yinar
5	1	namok
5	4	kuykm
5	5	hdadj
5	8	yinud
5	7	yimro
5	9	kahmu
5	23	komgo
5	19	djenr
5	6	kunko
5	21	yiwkr
5	3	nagol
5	33	yihbu
5	896	kakyi
5	67	nukng
5	2	wurrk
5	3	djole
5	19	benwo
5	16	kakke
5	3	manku
5	3	mande
5	0	manga
5	2	namen
5	20	kebwe
5	102	hnukw
5	23	ngalg
5	4	hyawo
5	88	malam
5	21	ngawe
5	14	yidun
5	87	ngand
5	73	ngahy
5	0	nalod
5	36	bihga
5	4	gerre
5	20	mimwe
5	71	kamem
5	5	kaway
5	102	berlk
5	900	yikeb
5	18	ngami
5	884	kanyi
5	14	ngalb
5	0	wokko
5	3	kamal
5	891	njilk
5	13	djurr
5	102	njamk
5	13	bihmu
5	1917	yikod
5	6	yiwer
5	10	bikan
5	141	nganb
5	891	ngale
5	12	yinge
5	141	milhd
5	102	milhk
5	0	nukki
5	73	keley
5	6	yirun
5	11	yimar
5	965	hkodj
5	45	ngama
5	64	dangy
5	173	bened
5	4	rohro
5	2	yiwur
5	27	gakde
5	28	yimbi
5	28	biyir
5	45	gakma
5	181	dedjb
5	39	yihdo
5	25	bidjo
5	4	yimil
5	6	kinje
5	6	yidje
5	64	njamy
5	10	biwul
5	0	yidar
5	5	ngaly
5	1901	bikod
5	4	wulhk
5	53	yirdu
5	21	kakya
5	5	kawer
5	1	nadel
5	2	nganu
5	1	lakka
5	33	kakku
5	10	bidji
5	2	kunwa
5	1	menja
5	928	ngako
5	9	yikur
5	154	kahrr
5	161	yibod
5	67	kahng
5	10	benen
5	11	kawar
5	20	balmi
5	4	hrohr
5	2	nadja
5	1	binja
5	34	wohwo
5	28	kakbi
5	6	kakel
5	4	dokmi
5	612	bindi
5	861	hdjen
5	106	yiyig
5	872	yimim
5	2	kayol
5	37	bihwa
5	10	rerrn
5	130	kanek
5	0	kunme
5	2	winda
5	43	benng
5	10	kaden
5	18	kebke
5	10	bulen
5	4	yarla
5	1	yiyah
5	4	biwab
5	201	yawhb
5	2	djihb
5	1	barra
5	37	ngaga
5	8	mimki
5	896	ngayi
5	1	nakod
5	43	kanng
5	3	yiwin
5	164	wohrr
5	938	yihbo
5	3	yikuy
5	104	baldj
5	921	wohko
5	1	nadal
5	23	yidju
5	148	ngeyd
5	19	kangu
5	6	kunbo
5	21	yihwe
5	2	yimnu
5	938	yimbo
5	20	nukwe
5	7	yidub
5	47	wohda
5	1	kunlo
5	9	njamn
5	39	bimdo
5	33	bidbu
5	2	biraw
5	2	kunke
5	37	yimwa
5	78	kabig
5	17	lodmi
5	2	woknu
5	2	nabil
5	34	gakwo
5	2	ngani
5	14	hnukl
5	106	biyik
5	112	yigok
5	1	kunla
5	2	yinjo
5	1	nomiy
5	6	kanro
5	84	badba
5	13	ngald
5	0	yi[Ve
5	47	gakda
5	19	kahwe
5	37	ngawa
5	984	bigak
5	36	wohga
5	183	hkomb
5	68	ngunm
5	102	dedjw
5	28	yihbi
5	51	yimda
5	1	nalab
5	21	kanga
5	931	gakbo
5	3	manda
5	2	nagal
5	16	gakke
5	35	ngawo
5	7	burre
5	0	murrn
5	85	dilem
5	16	yimel
5	10	benmi
5	6	nganj
5	520	kanme
5	1	kalab
5	10	yihye
5	7	kakur
5	6	biwer
5	1	manyi
5	13	djorr
5	25	ngade
5	165	kayib
5	2	marrw
5	102	berlw
5	21	bihya
5	129	kordy
5	8	yilad
5	166	ngamd
5	18	bihmi
5	10	berdn
5	2	rurri
5	141	hnukd
5	4	bimil
5	189	biyib
5	27	yihde
5	8	yidji
5	6	kumnj
5	1	kurla
5	897	hberr
5	5	bibeb
5	47	hbadr
5	33	kahwa
5	16	yihrl
5	38	yimku
5	10	yihdi
5	2	dorna
5	25	ngake
5	5	kabeb
5	18	gakmi
5	38	yihku
5	3	yiwil
5	212	kordk
5	771	kamim
5	0	yimor
5	7	hkurl
5	611	nganh
5	1	narud
5	875	hdang
5	10	yikan
5	1	bonja
5	893	nukyi
5	7	kahro
5	7	ngunl
5	10	dungn
5	1	yiwon
5	1	manwo
5	2	yibiw
5	17	yaumi
5	44	yawbe
5	3	kunya
5	6	bihnj
5	861	balem
5	42	karra
5	3	manbi
5	905	kabal
5	45	birra
5	18	yimmi
5	1	wodbo
5	51	yirra
5	984	ngudj
5	31	kanbe
5	65	yimey
5	23	yikor
5	4	yidah
5	14	bidrl
5	0	ruddi
5	1001	rurrk
5	1	kunra
5	65	golky
5	210	bardw
5	900	yired
5	892	kawoh
5	7	ngann
5	1	kunwo
5	544	kabih
5	1	yimur
5	4	gowin
5	37	yimka
5	102	dilew
5	96	djalm
5	36	wohka
5	93	komdj
5	24	kanda
5	4	kayhm
5	64	diley
5	102	bibow
5	874	yidme
5	13	yimmu
5	984	bikak
5	33	wohbu
5	0	hrren
5	9	biyin
5	2	kenge
5	5	bimul
5	6	yimnj
5	156	biyid
5	37	yihwa
5	7	kamro
5	4	yilir
5	43	wokda
5	896	yihyi
5	2	benla
5	4	yiduh
5	28	ngabi
5	0	yiden
5	3	kakla
5	16	kanel
5	73	ngang
5	1	bilab
5	1	ngore
5	0	benga
5	5	ngalr
5	73	kaney
5	0	nakur
5	88	yiwkm
5	921	gakgo
5	13	hrrur
5	1005	ngune
5	59	nganw
5	143	kodjd
5	13	hmarr
5	6	biger
5	11	lodra
5	37	kumku
5	3	kanra
5	6	hrrul
5	4	biroh
5	14	yihra
5	25	ngage
5	861	menuk
5	19	yimke
5	31	kahga
5	28	hwohr
5	922	karre
5	44	benhy
5	3	yiyur
5	957	darnh
5	5	yawyu
5	981	beneh
5	1	manla
5	16	kanya
5	1	hkane
5	891	karrk
5	5	yimul
5	898	yiwok
5	64	dedjy
5	1002	birri
5	3	yidab
5	21	wohya
5	78	kabik
5	209	ngamb
5	10	yawdi
5	1	bennu
5	898	gakme
5	893	bikeb
5	102	dedjk
5	108	hgakw
5	16	hmarn
5	1	kunnj
5	1	hyinu
5	2	ngall
5	8	yimon
5	3	bikuy
5	166	yimrr
5	0	biden
5	2	melmi
5	894	redyi
5	0	yiyoy
5	15	djarr
5	46	kakba
5	2	kumnu
5	127	kabib
5	7	ngaro
