x	y	name
4	1622	lodx
4	2653	yawx
4	28	nakx
4	1812	badx
4	1179	bibx
4	1562	nukx
4	976	djax
4	4915	ngax
4	9	mayx
4	30	binx
4	2628	kanx
4	1786	kahx
4	1812	bihx
4	148	manx
4	0	danx
4	98	karx
4	827	bigx
4	3698	bimx
4	0	yi[x
4	2628	kanx
4	3739	yimx
4	26	yinx
4	148	kunx
4	1812	wohx
4	1781	hbax
4	1630	hyix
4	1566	komx
4	13	hkix
4	0	rurx
4	834	yigx
4	929	yiyx
4	3739	yimx
4	86	birx
4	2565	benx
4	1028	yiwx
4	1566	komx
4	88	yirx
4	1630	hyix
4	1781	hbax
4	271	yidx
4	2027	kakx
4	3698	bimx
4	0	kinx
4	2332	ngux
4	1805	bidx
4	2725	balx
4	30	binx
4	10	dahx
4	203	gowx
4	0	dubx
4	228	kadx
4	2628	kanx
4	3739	yimx
4	4915	ngax
4	3698	bimx
4	1622	wokx
4	1626	kebx
4	2725	balx
4	6	nawx
4	2	madx
4	1812	wohx
4	9	winx
4	2628	kanx
4	229	yikx
4	26	bonx
4	1826	yihx
4	209	kawx
4	1783	hkax
4	33	ngix
4	2725	balx
4	3634	kamx
4	28	kalx
4	4	wulx
4	1805	bidx
4	0	gurx
4	819	dolx
4	3739	yimx
4	0	yerx
4	1812	bihx
4	817	hdex
4	4915	ngax
4	1675	hbex
4	1812	wohx
4	148	kunx
4	1786	kahx
4	27	nabx
4	1630	hyix
4	0	mirx
4	894	hmax
4	148	manx
4	1571	mimx
4	3739	yimx
4	14	rrux
4	3739	yimx
4	2	rrex
4	10	rawx
4	209	kawx
4	1786	kahx
4	1826	yihx
4	915	kayx
4	3739	yimx
4	13	nayx
4	2628	kanx
4	1566	komx
4	1624	kukx
4	148	kunx
4	1622	lodx
4	2718	kumx
4	44	djux
4	2725	balx
4	1028	yiwx
4	1571	mimx
4	186	hdjx
4	0	marx
4	4915	ngax
4	88	yirx
4	2565	benx
4	2027	kakx
4	3199	hkox
4	10	dokx
4	1805	bidx
4	3739	yimx
4	0	dorx
4	16	nadx
4	6	yayx
4	271	yidx
4	4	dakx
4	1805	bidx
4	1826	yihx
4	1028	yiwx
4	4915	ngax
4	14	narx
4	1622	lodx
4	3739	yimx
4	3698	bimx
4	1204	yibx
4	1812	wohx
4	16	nadx
4	2027	kakx
4	929	yiyx
4	220	biwx
4	0	dedx
4	88	yirx
4	3634	kamx
4	915	kayx
4	88	yirx
4	1812	bihx
4	4	warx
4	197	mekx
4	1786	kahx
4	16	nadx
4	9	barx
4	12	hnjx
4	0	gakx
4	10	djix
4	26	yinx
4	811	hmix
4	0	korx
4	893	hdux
4	4915	ngax
4	11	bebx
4	228	kadx
4	3739	yimx
4	4915	ngax
4	30	binx
4	30	yilx
4	1	nanx
4	26	dowx
4	1665	bolx
4	792	dilx
4	1204	yibx
4	1622	kodx
4	3698	bimx
4	6	kuyx
4	271	yidx
4	0	runx
4	17	delx
4	1812	wohx
4	827	bigx
4	9	barx
4	2	weyx
4	209	kawx
4	3634	kamx
4	3199	hkox
4	915	kayx
4	1735	hyax
4	30	yilx
4	3634	kamx
4	2725	balx
4	148	kunx
4	0	kurx
4	2	wodx
4	2628	kanx
4	915	kayx
4	148	manx
4	1626	kebx
4	2653	yawx
4	1812	wohx
4	1622	lodx
4	2653	yawx
4	1562	nukx
4	4915	ngax
4	2565	benx
4	1204	yibx
4	2628	kanx
4	1742	kabx
4	1626	kebx
4	0	denx
4	148	manx
4	1562	nukx
4	148	kunx
4	8	mulx
4	1742	kabx
4	0	labx
4	1623	hdax
4	1812	wohx
4	2718	kumx
4	1665	bolx
4	2027	kakx
4	1805	bidx
4	2027	kakx
4	1826	yihx
4	1826	yihx
4	3739	yimx
4	814	kagx
4	2332	ngux
4	271	yidx
4	834	yigx
4	1562	dadx
4	1805	bidx
4	1826	yihx
4	976	djax
4	834	yigx
4	0	murx
4	1622	rakx
4	2725	balx
4	0	morx
4	814	kagx
4	28	nakx
4	3698	bimx
4	2653	yawx
4	0	dorx
4	2725	balx
4	0	burx
4	837	bilx
4	55	djox
4	26	namx
4	2565	benx
4	0	gakx
4	817	hdex
4	2565	benx
4	2718	kumx
4	1805	bidx
4	923	kelx
4	4	nalx
4	148	kunx
4	24	hrrx
4	1571	mimx
4	98	karx
4	0	berx
4	1028	yiwx
4	4	royx
4	0	gakx
4	148	manx
4	3698	bimx
4	20	ngox
4	98	karx
4	30	yilx
4	27	nabx
4	3739	yimx
4	2565	benx
4	197	mekx
4	220	biwx
4	2	yahx
4	26	bonx
4	203	mewx
4	148	kunx
4	2628	kanx
4	1812	bihx
4	0	gakx
4	4915	ngax
4	2	mudx
4	26	yinx
4	0	wirx
4	790	hnux
4	1764	hwox
4	271	yidx
4	1179	bibx
4	0	werx
4	148	manx
4	1622	rudx
4	220	biwx
4	88	yirx
4	3319	hbox
4	254	bodx
4	1028	yiwx
4	1028	yiwx
4	11	duhx
4	3634	kamx
4	2628	kanx
4	221	bikx
4	0	gakx
4	1735	hyax
4	2653	yawx
4	24	hrrx
4	20	ngox
4	1783	hkax
4	1764	hwox
4	837	bilx
4	88	yirx
4	30	binx
4	2653	yawx
4	2027	kakx
4	814	malx
4	148	kunx
4	221	bikx
4	1812	badx
4	1562	nukx
4	1626	dulx
4	1812	wohx
4	148	kunx
4	1786	kahx
4	148	manx
4	1622	rakx
4	30	binx
4	2565	benx
4	3698	bimx
4	4915	ngax
4	148	manx
4	1630	hyix
4	229	yikx
4	0	kenx
4	1742	kabx
4	86	birx
4	2628	kanx
4	1826	yihx
4	1632	hbix
4	228	kadx
4	148	manx
4	1626	dulx
4	1562	dadx
4	2332	ngux
4	3698	bimx
4	16	nadx
4	186	hdjx
4	27	nabx
4	26	namx
4	0	gakx
4	12	hnjx
4	26	namx
4	221	bikx
4	2628	kanx
4	88	yirx
4	0	berx
4	2332	ngux
4	2565	benx
4	827	ngex
4	1622	rudx
4	840	hkex
4	9	barx
4	2	mokx
4	32	menx
4	1675	hbex
4	228	kadx
4	0	korx
4	3634	kamx
4	3739	yimx
4	929	yiyx
4	86	birx
4	929	yiyx
4	833	golx
4	1622	rakx
4	2718	kumx
4	1622	lodx
4	1781	hbax
4	32	menx
4	1812	wohx
4	14	rrux
4	228	kadx
4	1179	bibx
4	0	gakx
4	14	narx
4	8	wabx
4	148	kunx
4	0	wurx
4	26	yinx
4	0	marx
4	209	kawx
4	813	galx
4	0	yarx
4	86	birx
4	220	biwx
4	3698	bimx
4	1622	wokx
4	1812	bihx
4	1622	yaux
4	790	milx
4	3698	bimx
4	30	binx
4	1566	komx
4	229	yikx
4	0	durx
5	1562	dedjx
5	4	wirrx
5	816	birax
5	1630	yiyix
5	0	gakbx
5	265	wohdx
5	1750	yiyax
5	1562	njamx
5	1622	ngeyx
5	1562	njamx
5	1751	kakax
5	269	yimdx
5	2648	kabax
5	18	bodix
5	0	nukkx
5	818	rurrx
5	879	darnx
5	1623	dungx
5	1640	yidax
5	3346	kabix
5	9	nakax
5	2614	nganx
5	244	hyidx
5	927	bihyx
5	709	kanbx
5	813	bidex
5	994	ngalx
5	882	bidux
5	2593	karrx
5	16	mandx
5	1812	hkakx
5	0	loddx
5	4	yirlx
5	7	windx
5	827	yerrx
5	203	bidwx
5	8	hbalx
5	2	nanjx
5	978	bihmx
5	346	lodbx
5	34	yiwux
5	1816	balhx
5	21	yinax
5	4	nagox
5	3676	kanex
5	927	badyx
5	919	yawyx
5	18	rawox
5	691	kandx
5	994	ngalx
5	1602	kurlx
5	927	wohyx
5	901	yidux
5	8	welex
5	26	yimnx
5	1193	ngabx
5	955	kahmx
5	1574	dilex
5	22	hyakx
5	1562	njamx
5	4	bigux
5	1708	kayax
5	3348	yibox
5	149	yingx
5	1624	berdx
5	5	nadux
5	907	mimyx
5	26	woknx
5	258	kahdx
5	0	badjx
5	68	kawax
5	2614	nganx
5	1779	yiwox
5	2	nalax
5	1187	yimbx
5	13	djarx
5	2614	nganx
5	143	kankx
5	217	ngawx
5	69	yiwax
5	823	yirex
5	978	balmx
5	0	gaklx
5	849	kakux
5	42	yihrx
5	6	kunwx
5	1634	kanjx
5	1562	bardx
5	1574	dilex
5	2	nadex
5	4	bigax
5	0	hgakx
5	1636	bimex
5	1	mangx
5	265	bihdx
5	1624	berdx
5	3227	yikox
5	994	ngalx
5	101	gobox
5	190	bidjx
5	978	balmx
5	35	mankx
5	0	hdedx
5	1675	bibex
5	22	ngimx
5	10	manrx
5	265	kakdx
5	1812	hbadx
5	864	bikux
5	0	hmarx
5	1826	ngahx
5	3319	bibox
5	1812	hwohx
5	40	bihrx
5	22	kayex
5	24	benrx
5	0	hkurx
5	2	lowkx
5	17	durrx
5	26	lodnx
5	807	mekex
5	26	kebrx
5	217	yawkx
5	225	yimkx
5	221	bimkx
5	0	kungx
5	994	ngalx
5	10	manyx
5	4	hdunx
5	42	yirrx
5	3631	benex
5	38	kahrx
5	1626	bigox
5	823	birux
5	217	ngawx
5	2591	ngunx
5	985	yimmx
5	1159	kahbx
5	4	nadox
5	978	kakmx
5	1624	berdx
5	994	ngalx
5	1630	yiyix
5	813	rerrx
5	22	mimlx
5	3631	benex
5	909	redyx
5	1562	milhx
5	834	ngagx
